batch,score,loss,loss_v
9733,-10,2.9107606,114.63903
9734,-12,0.34520736,19.4338
9735,0,3.2197623,161.6208
9736,-50,-3.6709087,154.79935
9737,-50,-6.5516934,154.79228
9738,-16,0.8475692,37.20271
9739,-50,-4.292402,154.77228
9740,-50,-5.530971,154.76047
9741,-24,-0.79413944,11.849691
9742,-50,-6.2192783,154.73137
9743,-50,-5.113933,154.71466
9744,-28,-0.19844371,10.078388
9745,-28,0.9717973,15.756867
9746,-16,0.21365666,18.394737
9747,-24,1.3291068,33.082657
9748,-50,-5.9123826,154.6393
9749,-26,0.86896414,17.70022
9750,-28,1.0886363,29.672335
9751,-50,-4.330068,154.60675
9752,-36,-1.6415092,29.882092
9753,-10,1.8049453,61.763462
9754,-14,1.6318129,50.718437
9755,20,3.138142,359.83105
9756,-50,-5.162802,154.56366
9757,8,6.2276974,330.3723
9758,-26,-0.07315274,9.143578
9759,-22,-0.7540897,15.837898
9760,0,4.1798024,258.20538
9761,-50,-5.684952,154.56325
9762,-42,-3.1918156,73.96335
9763,-50,-3.4662755,154.56017
9764,-50,-4.9514594,154.55376
9765,-50,-3.6694458,154.5434
9766,-50,-3.8987956,154.53015
9767,-50,-4.3734164,154.51398
9768,-28,0.37858683,10.115478
9769,-50,-5.823791,154.47874
9770,-24,1.3747935,33.13203
9771,-26,1.4987648,24.155706
9772,-50,-4.927884,154.43205
9773,-26,-1.8885275,29.53172
9774,-50,-4.8364863,154.40141
9775,-24,-0.8134939,15.791335
9776,-20,-2.5680363,74.35335
9777,-50,-4.6449704,154.34808
9778,-50,-2.933064,154.32774
9779,-40,-1.7670959,42.987476
9780,-50,-4.4201636,154.28352
9781,-50,-2.8683968,154.25963
9782,-46,-4.159316,108.630035
9783,-18,-1.5043489,34.800396
9784,-50,-6.0497594,154.18282
9785,-44,-2.8794916,74.22836
9786,-14,0.22074133,21.034134
9787,-36,-1.8665217,33.839138
9788,-50,-4.338959,154.0814
9789,-30,-0.77619946,26.401909
9790,-50,-5.045382,154.03296
9791,-50,-5.948556,154.00737
9792,-22,0.27291337,25.708254
9793,-50,-4.237359,153.95663
9794,-32,-1.7950006,60.055122
9795,-38,-0.7769228,35.6877
9796,-30,0.11826426,9.4861145
9797,-50,-6.871353,153.86075
9798,-20,-0.2828367,13.198736
9799,-50,-3.6638515,153.81575
9800,-32,-2.9809813,108.28058
9801,-50,-4.3972635,153.76797
9802,-12,1.2685496,45.614155
9803,-50,-2.4104233,153.71942
9804,-36,-0.27373275,34.626766
9805,-50,-6.5351434,153.67305
9806,-24,2.7444804,34.95644
9807,-50,-6.6021147,153.62953
9808,-50,-4.6723213,153.60754
9809,-50,-3.1383445,153.58333
9810,-50,-6.1635237,153.5578
9811,-40,-1.810126,41.83373
9812,-50,-5.533196,153.50473
9813,-50,-4.6084876,153.47678
9814,-50,-3.4024231,153.4478
9815,-10,0.69282156,26.236822
9816,-50,-4.3066125,153.39131
9817,-14,1.6235007,66.01117
9818,-50,-4.658684,153.34015
9819,-50,-3.1976917,153.31505
9820,-50,-5.6373873,153.28831
9821,-12,1.800095,68.3582
9822,14,6.357743,535.773
9823,14,3.072531,256.41672
9824,-50,-4.1897163,153.21715
9825,-50,-5.0670266,153.20734
9826,-50,-3.2007132,153.19464
9827,-50,-4.249331,153.17879
9828,-50,-3.3701587,153.16052
9829,-50,-4.385216,153.13985
9830,-50,-4.42433,153.1172
9831,-8,1.5313246,61.50457
9832,-42,-4.066885,58.29171
9833,-46,-3.1784806,95.47443
9834,-16,0.91898584,30.49021
9835,-34,-0.26742116,36.183765
9836,-50,-5.1432796,152.99533
9837,-50,-3.479132,152.97598
9838,-32,1.1203657,44.125088
9839,-50,-4.159762,152.93599
9840,8,3.9994864,308.05673
9841,-12,2.3309407,141.18164
9842,-50,-5.7744107,152.8941
9843,-50,-2.3865807,152.88237
9844,-28,0.47385824,11.564417
9845,-26,-0.04669643,8.988441
9846,-26,-0.97613376,17.05408
9847,-50,-5.341202,152.83276
9848,-50,-5.3880367,152.81866
9849,-50,-2.7346563,152.80196
9850,-50,-4.1952624,152.78267
9851,-50,-3.2103493,152.76117
9852,-50,-5.162622,152.73795
9853,-50,-3.5743515,152.71275
9854,-16,0.97834367,39.22849
9855,-50,-4.009717,152.6631
9856,-16,0.83496124,31.732378
9857,-50,-3.9520495,152.6171
9858,-50,-4.7640724,152.59352
9859,-26,1.1667747,41.338795
9860,-50,-3.2296839,152.54686
9861,-50,-3.8618402,152.52338
9862,-24,-0.21745744,16.18342
9863,-50,-2.7579608,152.47491
9864,-24,1.1712029,19.712627
9865,-50,-2.145538,152.42882
9866,-50,-5.2721505,152.40558
9867,-36,-1.0939817,34.272755
9868,-50,-3.8437817,152.35728
9869,-24,-0.8891334,12.2880745
9870,-44,-2.4290025,72.55101
9871,-24,0.590944,34.231735
9872,-34,-1.5420303,24.028131
9873,-50,-3.5373938,152.24374
9874,-50,-2.0583992,152.22159
9875,-50,-6.988723,152.19745
9876,-50,-3.7388062,152.17174
9877,-26,-0.70535076,13.669585
9878,-50,-4.4275064,152.11876
9879,-50,-6.990253,152.09184
9880,14,3.8569493,248.27687
9881,-50,-6.322862,152.04306
9882,-50,-5.0304694,152.02054
9883,-38,-2.6849816,53.13934
9884,-6,1.9555434,52.624653
9885,-50,-5.981852,151.95255
9886,-50,-4.2618,151.93073
9887,-50,-5.5773683,151.90714
9888,-50,-4.7241454,151.88182
9889,-50,-2.882913,151.85472
9890,-8,0.589122,37.696503
9891,-50,-4.49791,151.80214
9892,-42,-2.832752,74.39085
9893,-50,-2.3618653,151.74998
9894,-30,0.04943506,7.8389654
9895,-22,0.040894758,9.026957
9896,-50,-4.6289887,151.67488
9897,-50,-3.967043,151.65073
9898,-26,-0.71149373,18.318754
9899,-50,-2.5042605,151.60036
9900,-26,-0.8155571,19.758778
9901,-50,-2.5975883,151.54993
9902,-50,-0.8842758,151.52356
9903,2,2.843754,254.6247
9904,-50,-4.428279,151.47607
9905,-8,2.3262253,103.135574
9906,6,3.729407,250.49184
9907,-50,-4.6318736,151.42734
9908,-50,-4.084978,151.41446
9909,-50,-1.9906678,151.39874
9910,-28,-0.1376778,15.458859
9911,-2,1.1107929,58.09325
9912,-50,-4.209996,151.35045
9913,-42,-2.3342526,71.51409
9914,-50,-2.84131,151.31685
9915,-26,0.23211233,10.022043
9916,-24,-1.3180922,17.213469
9917,-28,-1.1923052,19.798342
9918,-50,-4.580895,151.24736
9919,-50,-2.6162682,151.22818
9920,-50,-2.5688946,151.20723
9921,-50,-3.4684343,151.18428
9922,-34,-1.7495612,25.659153
9923,-24,-0.08090208,7.2712235
9924,-44,-2.7289283,71.74756
9925,-32,-0.46381852,37.94644
9926,-50,-5.127127,151.07225
9927,-50,-4.286346,151.04971
9928,-50,-3.3490267,151.02562
9929,-50,-3.7970402,150.99959
9930,-50,-3.0858543,150.97221
9931,-50,-5.510127,150.94345
9932,-50,-3.1495335,150.91356
9933,-50,-3.7634811,150.88252
9934,-22,-2.1579776,76.65598
9935,-28,0.7215048,38.71471
9936,-50,-4.875287,150.7917
9937,-22,-0.37419367,15.163952
9938,-50,-5.1972904,150.73663
9939,-12,0.23896609,19.6948
9940,-50,-2.5036764,150.68398
9941,-50,-3.2817323,150.65744
9942,-50,-3.9322085,150.62994
9943,-50,-4.205838,150.60085
9944,-44,-2.0358438,71.38216
9945,-50,-2.4077792,150.54082
9946,4,2.8016384,111.108826
9947,-50,-4.820817,150.48518
9948,-24,-0.87918556,12.022121
9949,-50,-2.2680786,150.43411
9950,12,2.9927368,222.24054
9951,-50,-1.2339178,150.38925
9952,-50,-4.0704226,150.36833
9953,-50,-2.0561328,150.34547
9954,-50,-5.6337695,150.32108
9955,-8,1.454555,63.00574
9956,-50,-1.9359072,150.27296
9957,-50,-3.0919564,150.24953
9958,-50,-4.3206406,150.22429
9959,-50,-3.8605652,150.19745
9960,-40,-2.8049905,56.546715
9961,-50,-2.8861823,150.14154
9962,-26,-0.48685455,9.52303
9963,-36,-0.39395788,29.406937
9964,-24,-1.2705809,16.968908
9965,-50,-2.9436407,150.03804
9966,-50,-4.1896534,150.01323
9967,-38,-2.3104372,44.30832
9968,-50,-2.1365886,149.96066
9969,-50,-2.7927165,149.93317
9970,-50,-6.3939037,149.90445
9971,-30,0.6669619,16.05163
9972,-50,-4.6682906,149.8477
9973,-36,-0.1769714,38.947567
9974,-24,-0.43567201,10.692727
9975,-18,0.78566194,37.361507
9976,-32,-0.52842456,37.513355
9977,-50,-3.632195,149.73344
9978,-22,-0.34797993,14.166826
9979,-50,-1.6617829,149.69379
9980,-50,-5.3409452,149.67252
9981,-50,-4.2892094,149.64908
9982,-28,0.64503086,29.858942
9983,-18,0.4388827,17.432163
9984,-4,0.7485681,57.30846
9985,-50,-1.9125512,149.569
9986,-2,1.3388406,222.70845
9987,-50,-3.8372965,149.54005
9988,-50,-5.290807,149.52577
9989,-50,-6.3768964,149.509
9990,-20,-0.085451804,16.977829
9991,-50,-3.1558955,149.47253
9992,-50,-2.7552564,149.45255
9993,-50,-2.3660934,149.43076
9994,12,5.705216,464.5279
9995,-50,-4.0654984,149.39317
9996,-50,-3.2207842,149.37682
9997,-44,-2.556839,89.05112
9998,-50,-3.0822713,149.33781
9999,-50,-3.5763223,149.3157
10000,-50,-2.9421341,149.29169
10001,-50,-1.3225319,149.26591
10002,-50,-4.565222,149.23872
10003,-30,-1.1123697,23.353743
10004,-50,-4.4664044,149.18318
10005,-50,-3.822172,149.15472
10006,-18,0.4993358,36.405457
10007,-50,-4.616809,149.09923
10008,-50,-4.170707,149.07204
10009,0,0.5222224,72.299355
10010,-50,-4.0509424,149.01912
10011,-50,-2.1554437,148.99348
10012,-50,-2.8300962,148.96622
10013,-46,-1.4930491,92.18775
10014,-46,-3.657634,92.168495
10015,-50,-2.0302289,148.88005
10016,-20,1.0588479,59.75813
10017,-42,-1.6219499,53.155235
10018,-50,-1.5154852,148.79941
10019,-50,-3.2332504,148.77254
10020,-50,-4.9775853,148.7449
10021,-50,-5.9353175,148.71558
10022,-30,-1.9557531,43.648212
10023,-32,-0.33402354,37.16201
10024,-50,-4.1788483,148.62865
10025,-50,-2.9107614,148.60025
10026,-26,-1.3606198,22.99347
10027,-50,-3.6275942,148.54225
10028,-50,-2.8398461,148.5129
10029,-50,-1.2268134,148.48251
10030,-18,-0.7028259,20.173494
10031,-2,2.5517552,158.91072
10032,-32,-0.09933389,33.74138
10033,-50,-1.7103574,148.3789
10034,-50,-4.375702,148.3567
10035,-10,3.0698276,96.724884
10036,-50,-2.3532245,148.31322
10037,-50,-5.464158,148.29198
10038,-50,-2.8316169,148.26875
10039,-50,-5.566259,148.24384
10040,-50,-5.337659,148.21776
10041,-32,-0.765277,11.929314
10042,-50,-3.1512468,148.16376
10043,-26,-2.2285492,85.1349
10044,-50,-3.4739008,148.10936
10045,-28,0.6278098,11.236403
10046,-6,2.060336,221.92992
10047,-6,0.9589694,42.79686
10048,-20,-0.6825317,21.007896
10049,-20,0.7815767,37.08296
10050,-14,0.41432944,18.602299
10051,-50,-3.6870036,147.98415
10052,-50,-3.7274883,147.97028
10053,-4,2.686863,210.0455
10054,-8,0.28424788,31.313965
10055,-50,-3.862139,147.93465
10056,4,3.6380773,224.42192
10057,-50,-3.3808007,147.91698
10058,-50,-2.004355,147.90762
10059,-50,-3.8450558,147.89511
10060,-50,-3.3165684,147.87999
10061,-32,-0.47382143,30.803196
10062,-44,-2.4966228,69.55564
10063,-50,-0.58577937,147.82797
10064,-50,-6.6191826,147.80814
10065,-30,-0.18941474,9.263561
10066,-50,-3.2113695,147.76617
10067,-14,0.5361963,34.53583
10068,-50,-2.4260757,147.72531
10069,-50,-1.843531,147.70433
10070,-50,-2.601477,147.6814
10071,-36,-0.19314191,30.906336
10072,-32,-0.031352844,36.28483
10073,-44,-2.4200966,69.56687
10074,-50,-2.950775,147.59335
10075,-4,0.8813224,50.246098
10076,-50,-1.148599,147.5511
10077,-30,-0.0007034592,34.514565
10078,-50,-2.8764622,147.51006
10079,-22,0.44313055,45.80431
10080,-22,-1.4273349,47.773575
10081,-50,-2.1912339,147.45157
10082,-50,-2.8634543,147.43071
10083,8,3.754891,181.56827
10084,-50,-1.6948236,147.39209
10085,-50,-3.65444,147.37375
10086,-50,-1.9360416,147.35315
10087,-32,-1.8388076,56.260468
10088,-50,-3.0389738,147.3082
10089,-50,-2.275267,147.2841
10090,-10,0.8144952,97.47001
10091,-32,-0.3994601,13.183314
10092,-28,0.92646396,14.000219
10093,-24,-0.042347006,20.86875
10094,-50,-2.4925294,147.18752
10095,-50,-2.5400379,147.17007
10096,-50,-5.7300396,147.15024
10097,-24,-1.1009799,32.229004
10098,-46,-2.8891563,104.03082
10099,-34,0.12167196,27.795029
10100,-20,0.18514088,21.38094
10101,-22,-0.51330984,14.663081
10102,-34,-2.8148038,58.8033
10103,-50,-4.5332813,147.01176
10104,-24,-0.46333057,14.7705965
10105,-50,-3.302721,146.97253
10106,-14,0.4167291,18.781315
10107,-24,-0.7827294,19.786283
10108,-50,-2.5520437,146.91513
10109,-50,-3.983379,146.89494
10110,-50,-3.622235,146.87276
10111,-50,-4.238732,146.84874
10112,6,3.5694046,386.60458
10113,-50,-3.382266,146.8067
10114,-50,-3.3067098,146.78789
10115,-50,-3.5475512,146.767
10116,-50,-3.3557253,146.74414
10117,-50,-4.170312,146.71954
10118,-16,0.5888279,39.884438
10119,-50,-2.6533704,146.67108
10120,-50,-2.323582,146.6465
10121,-26,-0.19018382,10.28432
10122,-16,0.43627203,32.358616
10123,-50,-2.8651032,146.57712
10124,-50,-3.8405633,146.55511
10125,-30,-0.3957125,11.435116
10126,10,3.1408684,554.63654
10127,-34,-0.16113713,17.372272
10128,-26,-0.69615495,12.163618
10129,-50,-5.2434525,146.47563
10130,-8,0.4626845,54.860565
10131,-50,-3.0288875,146.45181
10132,-50,-3.858904,146.43855
10133,-50,-4.034129,146.42271
10134,-4,1.2987577,85.79994
10135,-50,-2.5036628,146.39067
10136,-50,-4.7181153,146.37411
10137,-50,-2.3545465,146.35529
10138,-28,0.4088437,11.396276
10139,-50,-4.7700553,146.31627
10140,-50,-3.1606202,146.29558
10141,-50,-3.4279315,146.27309
10142,-50,-2.9627423,146.24913
10143,-50,-3.073524,146.22311
10144,-50,-3.3453422,146.19598
10145,-50,-3.4684098,146.16713
10146,14,3.9770398,247.50177
10147,-50,-1.9781488,146.11624
10148,-12,1.7705971,59.73636
10149,-28,-1.4851034,25.392467
10150,-20,-0.16651526,14.604622
10151,-50,-3.689299,146.03685
10152,-46,-2.3591824,89.91685
10153,-50,-1.3542774,145.99635
10154,-50,-1.517987,145.97365
10155,-30,0.15274133,9.286195
10156,4,2.126123,149.99258
10157,-20,-0.11871531,13.909693
10158,-50,-1.8235766,145.89772
10159,-50,-1.9560134,145.881
10160,-50,-3.9667234,145.86166
10161,-50,-3.0421884,145.84068
10162,-20,0.6535097,36.487076
10163,-50,-2.750766,145.79745
10164,-50,-4.4139085,145.77542
10165,-48,-2.0240262,121.94403
10166,-26,0.15663753,12.484134
10167,-24,-0.2609394,17.04562
10168,-50,-3.80038,145.68404
10169,-50,-2.8122985,145.66188
10170,-50,-3.8401446,145.63779
10171,-50,-4.6722045,145.61188
10172,-22,0.22428216,27.15605
10173,-38,-0.98416775,31.372122
10174,-50,-3.822213,145.53847
10175,-50,-4.180517,145.51437
10176,-10,0.84890896,32.46083
10177,-50,-6.858083,145.46628
10178,-50,-2.2396755,145.44232
10179,-16,0.47431475,20.236523
10180,-22,-0.7073789,17.358543
10181,-44,-3.0405369,67.905815
10182,-24,1.4162568,54.914898
10183,-22,0.051882673,21.010767
10184,-18,2.0626893,79.60292
10185,-50,-1.539692,145.30724
10186,-48,-2.8895338,115.18387
10187,-50,-2.909113,145.2757
10188,-28,0.18358845,10.537963
10189,-50,-3.771659,145.24017
10190,-30,0.47676352,15.584821
10191,-30,1.4306227,52.442604
10192,-46,-2.6864152,89.3493
10193,-50,-6.1805854,145.17581
10194,-50,-4.342838,145.15816
10195,-50,-2.101131,145.13823
10196,-28,-1.3727765,25.999489
10197,-28,0.5619992,10.661801
10198,-32,0.6215315,33.394947
10199,-38,-0.70395637,32.668297
10200,-50,-2.0031054,145.04639
10201,-50,-2.6777139,145.0286
10202,-50,-4.113935,145.00902
10203,-24,-1.2547773,78.06469
10204,-30,-0.33953175,11.1342745
10205,-50,-2.7693427,144.9439
10206,-50,-5.1801057,144.92166
10207,-28,-1.0426306,46.47793
10208,-50,-3.4374712,144.87369
10209,-50,-3.0921276,144.84851
10210,-50,-1.9428986,144.82185
10211,6,4.662581,294.62482
10212,0,5.8947372,244.55537
10213,-50,-4.1182547,144.76195
10214,-38,-1.0902253,26.740234
10215,-34,0.055441394,22.457617
10216,-50,-6.3909545,144.7179
10217,-50,-6.480066,144.70175
10218,-50,-3.9265099,144.68315
10219,-50,-5.8460236,144.66238
10220,-50,-4.6087523,144.63974
10221,-50,-4.0835123,144.61537
10222,-50,-4.01678,144.58986
10223,-50,-4.2847705,144.56259
10224,-50,-5.0463414,144.53377
10225,-38,-2.3679676,120.39859
10226,-16,1.1511104,42.194492
10227,-10,0.13466564,25.93194
10228,-4,1.0869281,51.11415
10229,-50,-5.2603736,144.40556
10230,-28,-0.45137417,13.588729
10231,-50,-2.7022338,144.36404
10232,-50,-5.4935913,144.34189
10233,-36,-0.12511118,32.433605
10234,-28,-2.2494776,88.39624
10235,-50,-4.180512,144.27406
10236,-46,-1.9412762,88.76352
10237,-50,-3.644579,144.22499
10238,-50,-3.4407663,144.19879
10239,-50,-3.161099,144.17123
10240,-30,-4.3250575,94.38289
10241,-26,0.05533834,8.331391
10242,-50,-3.0899596,144.08731
10243,-44,-2.340013,66.96649
10244,-50,-2.0375042,144.03265
10245,-36,-1.662841,39.47937
10246,-50,-3.1034524,143.97647
10247,-32,0.40243363,17.687883
10248,-50,-0.9060369,143.92197
10249,-34,0.4184226,38.898937
10250,-36,-0.17980205,26.17553
10251,-50,-3.7754874,143.84915
10252,-50,-2.4544191,143.82555
10253,-30,-0.989692,41.466957
10254,-50,-3.028034,143.77603
10255,-18,-0.6963939,14.700326
10256,-50,-3.846537,143.72694
10257,-24,-0.18029162,7.5884895
10258,12,6.9570055,612.8132
10259,-32,-1.0945082,52.802967
10260,-28,0.70975786,10.773827
10261,-50,-2.0446012,143.64243
10262,-16,4.374621,102.446594
10263,-30,-0.2687917,33.29987
10264,-50,-2.6790895,143.6084
10265,-50,-2.9680645,143.59618
10266,-34,-2.979848,89.6928
10267,-36,-0.20914397,29.994373
10268,-50,-3.8093946,143.5483
10269,-32,0.7036125,43.956318
10270,-50,-1.6256204,143.5155
10271,-50,-4.8504715,143.498
10272,-42,-4.331682,110.21854
10273,-50,-5.5425386,143.4568
10274,-50,-3.7555676,143.43431
10275,-32,-1.9487498,100.1964
10276,-40,-0.9871525,37.28313
10277,-28,0.18745083,12.439591
10278,-50,-5.572806,143.3369
10279,-26,0.91891456,11.868485
10280,-50,-4.9385757,143.2928
10281,-38,-1.1205217,30.618113
10282,-50,-4.086634,143.2494
10283,-44,-1.7569821,66.47875
10284,-24,-0.6980101,14.309451
10285,-22,0.10212752,21.275898
10286,-42,-3.3989344,130.50183
10287,-50,-2.6347368,143.14119
10288,-50,-4.171087,143.11838
10289,-50,-3.276024,143.0938
10290,-24,-1.9353391,39.50836
10291,-50,-4.6555314,143.04208
10292,-50,-4.0449095,143.01526
10293,-12,-0.41956505,35.995983
10294,-50,-4.458099,142.96147
10295,-30,2.0669174,48.302567
10296,-42,-2.828808,130.26248
10297,-38,-2.321576,118.95517
10298,-50,-4.5724325,142.86017
10299,-34,0.03263775,22.338152
10300,-50,-3.9229643,142.8082
10301,-36,-2.5862346,65.55869
10302,-50,-3.6701488,142.75604
10303,-50,-5.6532106,142.72896
10304,-42,-2.8324044,130.06407
10305,-36,-1.0756551,31.840448
10306,-50,-3.8945427,142.64218
10307,-50,-3.9782586,142.6127
10308,-50,-3.2920754,142.58218
10309,-50,-2.7677646,142.55074
10310,-30,-0.6195351,20.407406
10311,-50,-4.0167613,142.48846
10312,-38,-3.6665118,118.572586
10313,-38,-1.5552154,43.183773
10314,-34,0.3729261,35.50016
10315,-50,-4.155359,142.36835
10316,-44,-3.8556597,66.3306
10317,-26,-1.0570159,19.108093
10318,-50,-5.4328494,142.2859
10319,-40,-1.7921412,42.107635
10320,-50,-4.9919534,142.23106
10321,-16,0.041377686,14.694594
10322,-50,-2.6979954,142.17747
10323,-50,-5.6111917,142.15054
10324,-48,-4.65015,112.59343
10325,-50,-5.270068,142.09395
10326,-30,0.6124473,15.630984
10327,-26,-0.2910749,8.339812
10328,-50,-4.500954,142.01434
10329,-50,-5.8698015,141.98898
10330,-32,-0.39458385,8.302793
10331,-50,-2.555672,141.93752
10332,-14,-0.03759456,17.51634
10333,-28,-0.45967865,16.41439
10334,-32,-1.3316151,22.756868
10335,-26,-0.9933366,15.962832
10336,-14,0.40315455,19.725037
10337,-50,-4.5905795,141.80788
10338,-44,-2.4962032,81.48276
10339,-32,-1.9036211,40.087234
10340,-50,-4.927535,141.7481
10341,-50,-4.6109705,141.72581
10342,-50,-4.5883517,141.70186
10343,-50,-2.7565784,141.67645
10344,-30,-1.6486088,27.152277
10345,-12,1.3018825,74.92721
10346,-50,-5.12493,141.60274
10347,2,4.2545705,382.0961
10348,-30,0.27990225,9.265997
10349,-46,-3.0879793,86.50897
10350,-50,-4.7531867,141.53864
10351,-28,-1.3427213,25.545076
10352,4,5.237664,455.4191
10353,-18,0.7539927,40.126495
10354,-50,-5.0590005,141.4908
10355,-32,-1.0339701,37.89938
10356,-26,-0.84056026,17.292475
10357,-50,-8.214888,141.46223
10358,-50,-5.572795,141.44954
10359,-50,-6.3820696,141.43423
10360,-36,-0.5586731,21.750748
10361,-50,-4.5890355,141.39995
10362,-50,-3.7913043,141.3812
10363,-44,-1.9765279,66.52815
10364,-42,-2.579842,56.7503
10365,-46,-3.7484527,86.27168
10366,-36,-1.1262114,29.146694
10367,-40,-1.1048366,38.127666
10368,-50,-2.259864,141.25299
10369,-38,-2.4832768,35.811905
10370,-50,-3.9760516,141.20786
10371,-40,-1.339245,36.322582
10372,-50,-2.9744382,141.16066
10373,-42,-1.4973997,48.466915
10374,-50,-5.133112,141.11163
10375,-10,-0.8909184,70.36203
10376,-50,-6.8091264,141.06175
10377,-50,-2.2841156,141.03607
10378,-22,-0.49834844,13.013056
10379,-38,-0.8108577,29.8778
10380,-50,-3.4182203,140.96098
10381,-26,0.75557077,29.366352
10382,-24,1.7642045,22.590952
10383,-50,-4.3596983,140.89615
10384,-50,-5.8561683,140.87589
10385,-50,-3.9279766,140.85367
10386,-28,0.6147974,11.015907
10387,-30,-0.010162802,9.336764
10388,-50,-4.719833,140.78978
10389,-50,-5.710259,140.76874
10390,-50,-3.5830457,140.74597
10391,-50,-5.3254466,140.72176
10392,-24,-1.6697435,48.33411
10393,-50,-4.0072026,140.67004
10394,-36,-3.637009,93.29492
10395,-50,-5.145415,140.61597
10396,-50,-2.730256,140.58734
10397,-50,-2.7154925,140.55765
10398,-50,-5.5985875,140.527
10399,-50,-5.913302,140.49565
10400,-50,-3.8651078,140.4633
10401,-50,-5.155037,140.43051
10402,-50,-3.831488,140.39679
10403,-28,0.018036565,8.668456
